#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_2513	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2712	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_2999	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3202	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_3385	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax
ASV_3391	Eukaryota	Chordata	Actinopteri	unknown	Embiotocidae	Rhacochilus	Rhacochilus vacca
ASV_4168	Eukaryota	Chordata	Actinopteri	Argentiniformes	Bathylagidae	Leuroglossus	Leuroglossus schmidti
ASV_4312	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_4452	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4500	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4565	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4567	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4582	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4723	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4781	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_4887	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_5009	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_5038	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_5140	Eukaryota	Chordata	Actinopteri	Carangiformes	Carangidae	Seriola	Seriola lalandi
ASV_5151	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax
ASV_5154	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax
ASV_5157	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax
ASV_5162	Eukaryota	Chordata	Actinopteri	Argentiniformes	Bathylagidae	Leuroglossus	Leuroglossus schmidti
ASV_5177	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	unassigned
ASV_5217	Eukaryota	Chordata	Actinopteri	Myctophiformes	Myctophidae	Symbolophorus	Symbolophorus californiensis
ASV_5243	Eukaryota	Chordata	Mammalia	Artiodactyla	Delphinidae	unassigned	unassigned
ASV_5247	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_5566	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_5648	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_5773	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_7605	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_8223	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Kyphosidae	Medialuna	Medialuna californiensis
ASV_14239	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea harengus
ASV_14795	Eukaryota	Chordata	Actinopteri	Blenniiformes	Labrisomidae	g_	s_
ASV_20045	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_26758	Eukaryota	Chordata	Actinopteri	Argentiniformes	Bathylagidae	Leuroglossus	Leuroglossus schmidti
ASV_26772	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax
ASV_27936	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis ringens
ASV_27937	Eukaryota	Chordata	Actinopteri	unknown	Sciaenidae	g_	s_
ASV_27938	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	g_	s_
ASV_27939	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Paralichthyidae	Paralichthys	Paralichthys albigutta
ASV_27940	Eukaryota	Chordata	Actinopteri	Argentiniformes	Bathylagidae	Leuroglossus	Leuroglossus schmidti
ASV_27941	Eukaryota	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Odontesthes	unassigned
ASV_27942	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_27943	Eukaryota	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Odontesthes	unassigned
ASV_27944	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Paralichthyidae	Citharichthys	Citharichthys sordidus
ASV_27946	Eukaryota	Chordata	Actinopteri	Lutjaniformes	Haemulidae	g_	s_
ASV_27947	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	s_
ASV_27948	Eukaryota	Chordata	Actinopteri	unknown	Sciaenidae	Bairdiella	s_
ASV_27950	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Ethmidium	Ethmidium maculatum
ASV_27951	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis ringens
ASV_27952	Eukaryota	Chordata	Actinopteri	unknown	Sciaenidae	g_	s_
ASV_27953	Eukaryota	Chordata	Actinopteri	Myctophiformes	Myctophidae	Lampadena	Lampadena urophaos
ASV_27955	Eukaryota	Chordata	Actinopteri	unassigned	unassigned	g_	s_
ASV_27956	Eukaryota	Chordata	Actinopteri	Argentiniformes	Bathylagidae	Leuroglossus	Leuroglossus schmidti
ASV_27958	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sardinops	Sardinops melanostictus
ASV_27959	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax
ASV_27960	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Scomber	unassigned
ASV_27961	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax
ASV_27962	Eukaryota	Chordata	Actinopteri	Scombriformes	Scombridae	Scomber	unassigned
ASV_27963	Eukaryota	Chordata	Actinopteri	unknown	Sciaenidae	g_	s_
ASV_27965	Eukaryota	Chordata	Actinopteri	unknown	Sciaenidae	g_	s_
ASV_27966	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis ringens
ASV_27967	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_27969	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius productus
ASV_27971	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_27972	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis ringens
ASV_27974	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_27976	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis ringens
ASV_27977	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_27978	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	g_	s_
ASV_27979	Eukaryota	Chordata	Actinopteri	unassigned	unassigned	g_	s_
ASV_27981	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis ringens
ASV_27985	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Paralichthyidae	Citharichthys	Citharichthys sordidus
ASV_27986	Eukaryota	Chordata	Actinopteri	Argentiniformes	Bathylagidae	Leuroglossus	Leuroglossus schmidti
ASV_27987	Eukaryota	Chordata	Actinopteri	unknown	Sciaenidae	g_	s_
ASV_27989	Eukaryota	Chordata	Actinopteri	unknown	Sciaenidae	g_	s_
ASV_27993	Eukaryota	Chordata	Actinopteri	Mugiliformes	Mugilidae	Mugil	Mugil cephalus
ASV_27996	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	g_	s_
ASV_27997	Eukaryota	Chordata	Actinopteri	unknown	Sciaenidae	Equetus	s_
ASV_28001	Eukaryota	Chordata	Actinopteri	Blenniiformes	Blenniidae	g_	s_
ASV_28003	Eukaryota	Chordata	Actinopteri	Carangiformes	Carangidae	Seriola	Seriola lalandi
ASV_28004	Eukaryota	Chordata	Actinopteri	Centrarchiformes	Cheilodactylidae	Cheilodactylus	Cheilodactylus variegatus
ASV_28005	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis ringens
ASV_28007	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Ethmidium	Ethmidium maculatum
ASV_28008	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax
ASV_28010	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	g_	s_
ASV_28012	Eukaryota	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	Odontesthes	unassigned
ASV_28015	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	g_	s_
ASV_28016	Eukaryota	Chordata	Actinopteri	Argentiniformes	Bathylagidae	Leuroglossus	Leuroglossus schmidti
ASV_28018	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Paralichthyidae	Citharichthys	unassigned
ASV_28022	Eukaryota	Chordata	Actinopteri	Beloniformes	Exocoetidae	unassigned	s_
ASV_28024	Eukaryota	Chordata	Actinopteri	unknown	Sciaenidae	g_	s_
ASV_28025	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	g_	s_
ASV_28026	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28027	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Sardinops	Sardinops melanostictus
ASV_28028	Eukaryota	Chordata	Aves	Pelecaniformes	Pelecanidae	Pelecanus	Pelecanus occidentalis
ASV_28029	Eukaryota	Chordata	Actinopteri	unknown	Sciaenidae	g_	s_
ASV_28032	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	g_	s_
ASV_28033	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax
ASV_28037	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28038	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28045	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28050	Eukaryota	Chordata	Actinopteri	Beloniformes	Belonidae	g_	s_
ASV_28052	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax
ASV_28055	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28056	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28057	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28060	Eukaryota	Chordata	Actinopteri	Beloniformes	Belonidae	g_	s_
ASV_28061	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28068	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28072	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28073	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28074	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28078	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28082	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28084	Eukaryota	Chordata	Actinopteri	unknown	Pomacentridae	Chromis	unassigned
ASV_28085	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28091	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28095	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28096	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28097	Eukaryota	Chordata	Aves	Charadriiformes	Laridae	Larosterna	Larosterna inca
ASV_28112	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28115	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28116	Eukaryota	Chordata	Aves	Pelecaniformes	Sulidae	Sula	Sula nebouxii
ASV_28121	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28127	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28128	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28134	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28140	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28143	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28152	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28154	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28155	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28156	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28157	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28171	Eukaryota	Echinodermata	Asteroidea	Paxillosida	Luidiidae	g_	s_
ASV_28181	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28187	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28191	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28206	Eukaryota	Chordata	Actinopteri	Atheriniformes	Atherinopsidae	g_	s_
ASV_28207	no_hit	no_hit	no_hit	no_hit	no_hit	g_	s_
ASV_28218	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28219	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28221	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28222	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28225	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28229	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28231	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28232	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28234	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28236	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28238	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28239	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28240	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28242	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28246	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28247	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28250	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28252	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28253	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28254	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28255	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28256	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28260	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28261	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28266	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28267	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28268	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28271	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28272	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28273	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28274	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28275	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28277	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28278	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28282	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28284	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28285	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28286	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28287	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28292	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28293	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28306	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28307	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28315	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28320	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28322	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28323	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28324	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28325	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28326	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28335	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28336	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28337	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28338	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28351	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28353	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28354	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28362	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28363	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28364	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28365	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28366	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28380	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28382	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28383	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28384	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28385	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28386	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28387	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28388	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28389	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28390	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28415	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28416	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28417	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28421	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28422	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28423	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28424	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28425	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28434	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28436	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28437	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28438	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28439	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28440	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28441	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28442	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28443	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28444	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28445	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28446	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28447	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28448	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28469	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28479	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28485	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28488	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28489	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28490	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
ASV_28491	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit	no_hit
