#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
D_3__Rhodobacterales_D_4__Rhodobacteraceae$c158ba4c5b436e69fca03740b57d1cbd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$1b41f940d011e3ffef71dfcb21e2d6cb	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$3541684279c20a868bfbc828478563c5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobius	
D_3__Thiomicrospirales_D_4__Thioglobaceae$f13ed73d0eba7844ce2afa2d8a1c5f16	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster	
D_3__Oceanospirillales_D_4__Nitrincolaceae$885e5f9ae373e946160d92466ca24188	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae		
D_3__Flavobacteriales_D_4__Flavobacteriaceae$7fff6b3a67d20e501ccff8ba9a269946	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
D_3__Thiomicrospirales_D_4__Thioglobaceae$9245da7a0f446203c5b5363e314d0d02	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster	
D_3__Oceanospirillales_D_4__Pseudohongiellaceae$c3ad2324abd9f9a4c0403b02881395e7	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	
D_3__Saccharimonadales_D_4__uncultured_bacterium$5168d3ca3cdb2c76502eff543330a31e	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales			
D_3__Synechococcales_D_4__Cyanobiaceae$61d632b7115a98cfd166db9c01341549	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$c1ab5fd953e6bedf3c8e661503f0af50	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$046135bc034a530dcdbae48a692644f2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$fe83957ee5a791f3e51c5c1eb645b321	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Lentibacter	
D_3__Actinomarinales_D_4__Actinomarinaceae$f2a439ca0445443ee2ce5234c4bac662	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$e0a30eb37551974410bef88d4a1719fd	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	
D_3__SAR86_clade_D_4__uncultured_marine_bacterium$8a2c5d64bae17284ddd2c3ef8017ab10	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade			
D_3__Flavobacteriales_D_4__Flavobacteriaceae$fe5f4c41ca2a48060b0868c63f4da1f9	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	
D_3__Oceanospirillales_D_4__Pseudohongiellaceae$a19af3f1666d108af03e5f7399a59c39	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	
ec69e4a2fa57ecb7e50cf2e897b37a8e$Unassigned	Unassigned						
D_3__Oceanospirillales_D_4__Pseudohongiellaceae$ea893c36ce0d2ea74f5d7f174f4b85ea	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	
D_3__Alteromonadales_D_4__Alteromonadaceae$73af9ec78d02cdddfa21e84f39f894f8	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$e142e2be14bff9b37f01d183acf8ff62	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Planktomarina	
D_3__Verrucomicrobiales_D_4__Rubritaleaceae$5dc2bb3754e1c66b863e3c3586686153	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	
D_3__Opitutales_D_4__Puniceicoccaceae$5380ec19d3b58762d6387c401fd8de1b	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Coraliomargarita	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$bbb08c40fc9724ebcb5f877dc9c9c61d	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aquibacter	
D_3__Sphingobacteriales_D_4__NS11-12_marine_group$06776824064cb2822160cc0888df51fd	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12_marine_group		
D_3__Betaproteobacteriales_D_4__Methylophilaceae$a3fe1a9d2afa1cf084a014bfbb7f6bf8	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	OM43_clade	
D_3__Flavobacteriales_D_4__Cryomorphaceae$e43807d268d7bb99de566c4685140b0b	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae		
D_3__SAR11_clade_D_4__Clade_I$0c9a8dc81a591a5942872618d800b2b0	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$fd50ede414fb9b412eb81ec48c94f574	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$7fd6e44270b4a36d3e28b37bc563dd7a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Thiomicrospirales_D_4__Thioglobaceae$d0ebcef50cedc50097956484ba3b9fb6	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster	
D_3__Puniceispirillales_D_4__SAR116_clade$f29545de7bf83891da9d1c89b2e0675d	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$e54914e1b614e928466a259407d36532	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
ddc47ace3935a3196f1c83e29b916812$Unassigned	Unassigned						
D_3__Flavobacteriales_D_4__Cryomorphaceae$486ad728b6e1331ad96dbed64701be9b	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae		
D_3__Flavobacteriales_D_4__Crocinitomicaceae$350e1f9238dd5bce5236dba4bb54df38	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	
D_3__Synechococcales_D_4__Cyanobiaceae$b2c4f9c1885b68975043b0cddc5b94f5	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$f836e78a00d45f7e7f238458f39f3185	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	
D_3__Chitinophagales_D_4__Saprospiraceae$60c7e634299f7600b52e6fc1dee00fec	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae		
D_3__Actinomarinales_D_4__Actinomarinaceae$647bae126bf01b7aec76872b6f2ab44b	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina	
D_3__Rhizobiales_D_4__Rhizobiaceae$580f47a9e948218fd800fc2937720eea	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Lentilitoribacter	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$4d5eb8e3ba56f0cb9945455d08ae0a60	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Chitinophagales_D_4__Saprospiraceae$003a3dfc759cdc2e62d7bdb3e0b5a501	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	
D_3__Synechococcales_D_4__Cyanobiaceae$8faa91e7766e3e88b6eba33f49a6a3de	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Synechococcus_CC9902	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$e69263d54352749060fae5725791bfc6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	HIMB11	
$c59e12d055d861494ffd6d6fad1ba491	Bacteria	Marinimicrobia_(SAR406_clade)					
D_3__Flavobacteriales_D_4__Flavobacteriaceae$947b4bfd7550cd6347ed7ca543924c2f	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutimonas	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$88b670b797a0d804d7cdc822066119b4	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
D_3__Sphingomonadales_D_4__Sphingomonadaceae$4d660ac7dcf39f26db683d2310fca01d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Erythrobacter	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$bb7f55b1c5aa1a254fff3b5168f98e7e	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
D_3__Oceanospirillales_D_4__Litoricolaceae$3a85b5736cfb89c413cb6dcfc16c5acc	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$f4adf38bdf97f67f6c0205656de99b72	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter_3	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$7e04a3c2a5251dea326d371a02b674e3	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutibacter	
D_3__Flavobacteriales_D_4__Crocinitomicaceae$bd1c3e4e13d0df6e59887d51157aa5b8	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	
D_3__Pseudomonadales_D_4__Moraxellaceae$4897fa9c5685d6c8f0ac86f531cf84d3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
c7c72f5c8fdfc2e2f0e20a286c0e3448$Unassigned	Unassigned						
D_3__Rhodobacterales_D_4__Rhodobacteraceae$89c968deaad98820d7c2912103276151	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Flavobacteriales_D_4__Flavobacteriaceae$629b14176131f1cd9c3425df5a1da0fe	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maritimimonas	
D_3__Cellvibrionales_D_4__Halieaceae$82b64eb463c416cabd5ceae001244f43	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	
D_3__Cellvibrionales_D_4__Halieaceae$29fbc691efd3ed11573ce7291b256b4e	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$a87b8d73c992d61960e160ec1b9ed261	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Flavobacteriales_D_4__Cryomorphaceae$5dd28e1253d3111f59844bae2830ac3e	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae		
D_3__Flavobacteriales_D_4__Flavobacteriaceae$6bd9d5deb2014adf55d559bf8cbca7dc	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
D_3__Flavobacteriales_D_4__Cryomorphaceae$36522fe19dce1958c687ffe1938c78b1	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae		
D_3__Actinomarinales_D_4__Actinomarinaceae$b72553aee1c38b784807621995124694	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	Candidatus_Actinomarina	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$0d3c121c46073e92f589c813dec2e2f7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Flavobacteriales_D_4__Flavobacteriaceae$22d75d32a62a56887fedba2d7332c037	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
D_3__Sphingomonadales_D_4__Sphingomonadaceae$b8c8305231a3ef671d95072c180fdf97	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
D_3__Pseudomonadales_D_4__Moraxellaceae$5fa6b2085b9841c2013c9e6a2f68f9b4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$d9a152876ab4cd967249ac1d3c021d0c	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	
D_3__Puniceispirillales_D_4__SAR116_clade$6f9af960c0ba3389927d3db7ce6b03bd	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade		
D_3__Flavobacteriales_D_4__NS9_marine_group$96ac251abe7f4f28b168680036dc43e4	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group		
D_3__Verrucomicrobiales_D_4__Rubritaleaceae$e991b2d81b5dc27ff1d13867129a6454	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	
D_3__SAR11_clade_D_4__Clade_II$b36b27a154d85cc300f0a1309e9534d5	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II		
D_3__Flavobacteriales_D_4__Flavobacteriaceae$f457235b5c205ba3bfc6a10ce27f6042	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	
D_3__Flavobacteriales_D_4__NS9_marine_group$69dfae1be25dc470c35ca5d85dd53f94	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$da4cb3a14b4cfc34e0e97724839f0bb3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Flavobacteriales_D_4__NS9_marine_group$22c488fb052c9e837e1ad53b31cc4c5f	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group		
D_3__Flavobacteriales_D_4__NS7_marine_group$42037215dd97865bd8d857b6a2d97dc8	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS7_marine_group		
D_3__SAR11_clade_D_4__Clade_I$76629fe6124e30ea71d065c8ffdc1494	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	
D_3__Flavobacteriales_D_4__Crocinitomicaceae$aad79f2610d20d9f1cf61038dd343726	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	
D_3__Rhodobacterales_D_4__Rhodobacteraceae$53d820cf8a52ed610c6d004a2d4817b2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Cellvibrionales_D_4__Halieaceae$4e22c13129c4ca2fce51d45c88288f5f	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	
D_3__Synechococcales_D_4__Cyanobiaceae$d702f8824185524798e6fd644b0743a4	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	Prochlorococcus_MIT9313	
D_3__Puniceispirillales_D_4__SAR116_clade$bed83ae325ff851eebe97580f3f6489e	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade		
D_3__Nitrosococcales_D_4__Methylophagaceae$380e00c956b387490d0d22cf7e654f7a	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae		
D_3__Phycisphaerales_D_4__Phycisphaeraceae$aadbfa4b0e9c63ac92ca592fde1c054c	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	
D_3__Rhodothermales_D_4__Rhodothermaceae$e09a56fd2063b4e22396d74ecc319cd8	Bacteria	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae		
D_3__Flavobacteriales_D_4__Flavobacteriaceae$0d4d9eecd6186980b396dbfadc07892b	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	
D_3__PeM15$a51561d95d7a240b83bc0d94cc628c48	Bacteria	Actinobacteria	Actinobacteria	PeM15			
D_3__Micrococcales_D_4__Microbacteriaceae$057db92f77a9906591e6f823afdc74fc	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Candidatus_Aquiluna	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$1bfc658277bef73598ad821b03c3b0c8	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
D_3__Verrucomicrobiales_D_4__DEV007$4794a74ee8cfef390132d947fd723fcf	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	DEV007		
D_3__Flavobacteriales_D_4__Flavobacteriaceae$aa128d80613e1dbe386fe51ab0810bd9	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	
D_3__Flavobacteriales_D_4__Crocinitomicaceae$413836610f329c5e0cb1bc80fbd460b3	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	
D_3__Flavobacteriales_D_4__Crocinitomicaceae$88c51da8bd1c1f083f365d8404831a4b	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	
D_3__Flavobacteriales_D_4__NS9_marine_group$f23636152b1c8d7072185dd514649907	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9_marine_group		
D_3__UBA10353_marine_group_D_4__uncultured_gamma_proteobacterium$e753ed196a7c30d566bb315375851dd5	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353_marine_group			
D_3__Sphingomonadales_D_4__Sphingomonadaceae$7e6a9d305a468f98960341dff62ed4e6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
D_3__SAR11_clade_D_4__Clade_I$d894bc779580ad7a6755e7486f4e238e	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	
D_3__Rhizobiales_D_4__Stappiaceae$36b47c444496536add955d37f2ef3fe0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Stappiaceae	Stappia	
D_3__Cellvibrionales_D_4__Halieaceae$5d2a278d81b9a1c3a1475ebf0f983fe4	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	
D_3__Microtrichales_D_4__Microtrichaceae$8e6b0b634afa67d98925a405d5c6ea45	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	
D_3__SAR11_clade_D_4__Clade_I$9cf9dbc29cfd9e79d8260a69543c4ebd	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	
D_3__SAR11_clade_D_4__Clade_I$2254682df5e48271de1302be391773d0	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I		
D_3__Verrucomicrobiales_D_4__Rubritaleaceae$8d9b0b5cec68197ac9ad8a1802f29fd6	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus	
D_3__Parvibaculales_D_4__PS1_clade$3043d03bd8656e13196bdc5a2d4aef0d	Bacteria	Proteobacteria	Alphaproteobacteria	Parvibaculales	PS1_clade		
D_3__Rhodobacterales_D_4__Rhodobacteraceae$1e4a9866a81c3f403c2d510bd14ba5d5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Puniceispirillales_D_4__SAR116_clade$daf35a770bc13b8d8670f5db3f63f3cc	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade		
4c68fd00fe098fb56ba48730225458ab$Unassigned	Unassigned						
D_3__Rhodobacterales_D_4__Rhodobacteraceae$6214a9c31713d97763917b01b62d3c2e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
D_3__Cellvibrionales_D_4__Halieaceae$05e9a9d9d7d60f7fb08ec1b671fd51e9	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae		
D_3__SAR11_clade_D_4__Clade_I$280ea4f589b04e5929d6c66d0e0e0783	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	
D_3__Puniceispirillales_D_4__SAR116_clade$443f2724822d15767a4cc4f814bfb55e	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade		
D_3__Oceanospirillales_D_4__Nitrincolaceae$e136cb63ca70b1a49fc0c13d959beee6	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Neptuniibacter	
D_3__Opitutales_D_4__Puniceicoccaceae$0377bd854b482edcd93733587cf06f3e	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Lentimonas	
D_3__Flavobacteriales_D_4__Cryomorphaceae$582d8819844702401de8e8fbf6ae5c41	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae		
D_3__Nitrosococcales_D_4__Methylophagaceae$6d81fa4b6f3ad070339977833651ab23	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae		
D_3__Cellvibrionales_D_4__Porticoccaceae$25c2006b63d1dc07b5b1a99a511fe698	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade	
D_3__Balneolales_D_4__Balneolaceae$f5c2b41fd2dbfe46432f3132d42976a8	Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae	Balneola	
D_3__Puniceispirillales_D_4__SAR116_clade$a160e82b275fa5d85efb76525c1343cf	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum	
D_3__Oceanospirillales_D_4__Nitrincolaceae$f6c42c28e35251c2d964822b6513b591	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Marinobacterium	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$8c5c645f45d6adc6e6855edcca0f19c4	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4_marine_group	
D_3__SAR86_clade$3e7648d5867a34bdb6da919f913872fa	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86_clade			
D_3__Flavobacteriales_D_4__Flavobacteriaceae$4e3b57449be7e85298be62ff4a1894a7	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5_marine_group	
D_3__Flavobacteriales_D_4__Flavobacteriaceae$32b8a31be3f1aeb80b002054b4c88806	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
$44af8f9799e24e68482a66ca6962e9e4	Bacteria	Marinimicrobia_(SAR406_clade)					
D_3__OM182_clade$4280e5ba8f9a4f1880e5493432a1590d	Bacteria	Proteobacteria	Gammaproteobacteria	OM182_clade			
D_3__SAR11_clade_D_4__Clade_I$ba4ff6c17316205ee137a2af348d9a9c	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia	
D_3__Sphingobacteriales_D_4__NS11-12_marine_group$5a8c42d09b5bfe581dcba03cb3f183fd	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12_marine_group		
D_3__Flavobacteriales_D_4__Crocinitomicaceae$8b8372389975e3ee41a25138d53db956	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix	
D_3__Cellvibrionales_D_4__Halieaceae$22f096c9f66c7cec15775354aa4a97ce	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	
